normalized_phrase_id	canonical_phrase	current_state	current_reason_code	audit_state	audit_verdict	audit_basis	audit_confidence	rule_defect	raw_occurrence_count	raw_occurrence_ids	corrected_step04_family_ids	corrected_step04_family_states	audit_boundary
NP07890	приснились четки	KEEP	KEEP_PLAUSIBLE_BUSINESS_FIT	KEEP	KEEP_CONFIRMED	FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	high		1	"[""R004|results|1873""]"	"[""F004""]"	"[""plausible in-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP07891	че че четкая девочка песня скачать	EXCLUDE	EXCLUDE_LEXICAL_GARBAGE	EXCLUDE	EXCLUSION_CONFIRMED	CLEAR_LEXICAL_GARBAGE	high		1	"[""R004|results|1874""]"	"[""F014""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP07892	четки 99	KEEP	KEEP_PLAUSIBLE_BUSINESS_FIT	KEEP	KEEP_CONFIRMED	FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	high		1	"[""R004|results|1875""]"	"[""F004""]"	"[""plausible in-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP07893	четки путина	KEEP	KEEP_PLAUSIBLE_BUSINESS_FIT	KEEP	KEEP_CONFIRMED	FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	high		1	"[""R004|results|1876""]"	"[""F004""]"	"[""plausible in-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP07894	четкое изображение предмета	EXCLUDE	EXCLUDE_LEXICAL_GARBAGE	EXCLUDE	EXCLUSION_CONFIRMED	CLEAR_LEXICAL_GARBAGE	high		1	"[""R004|results|1877""]"	"[""F014""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP07895	четкий hd	EXCLUDE	EXCLUDE_LEXICAL_GARBAGE	EXCLUDE	EXCLUSION_CONFIRMED	CLEAR_LEXICAL_GARBAGE	high		1	"[""R004|results|1878""]"	"[""F014""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP07896	ооо четкий	EXCLUDE	EXCLUDE_LEXICAL_GARBAGE	EXCLUDE	EXCLUSION_CONFIRMED	CLEAR_LEXICAL_GARBAGE	high		1	"[""R004|results|1879""]"	"[""F014""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP07897	четкие линии лица	EXCLUDE	EXCLUDE_LEXICAL_GARBAGE	EXCLUDE	EXCLUSION_CONFIRMED	CLEAR_LEXICAL_GARBAGE	high		1	"[""R004|results|1880""]"	"[""F014""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP07898	четки с крестиком	KEEP	KEEP_PLAUSIBLE_BUSINESS_FIT	KEEP	KEEP_CONFIRMED	FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	high		1	"[""R004|results|1881""]"	"[""F004""]"	"[""plausible in-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP07899	четкий мультфильм	EXCLUDE	EXCLUDE_LEXICAL_GARBAGE	EXCLUDE	EXCLUSION_CONFIRMED	CLEAR_LEXICAL_GARBAGE	high		1	"[""R004|results|1882""]"	"[""F014""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP07900	четкие посты	EXCLUDE	EXCLUDE_LEXICAL_GARBAGE	EXCLUDE	EXCLUSION_CONFIRMED	CLEAR_LEXICAL_GARBAGE	high		1	"[""R004|results|1883""]"	"[""F014""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP07901	самое четкое фото	EXCLUDE	EXCLUDE_LEXICAL_GARBAGE	EXCLUDE	EXCLUSION_CONFIRMED	CLEAR_LEXICAL_GARBAGE	high		1	"[""R004|results|1884""]"	"[""F014""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP07902	сделать изображение более четким	EXCLUDE	EXCLUDE_LEXICAL_GARBAGE	EXCLUDE	EXCLUSION_CONFIRMED	CLEAR_LEXICAL_GARBAGE	high		1	"[""R004|results|1885""]"	"[""F014""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP07903	путин четко	EXCLUDE	EXCLUDE_LEXICAL_GARBAGE	EXCLUDE	EXCLUSION_CONFIRMED	CLEAR_LEXICAL_GARBAGE	high		1	"[""R004|results|1886""]"	"[""F014""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP07904	четки прически	KEEP	KEEP_PLAUSIBLE_BUSINESS_FIT	KEEP	KEEP_CONFIRMED	FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	high		1	"[""R004|results|1887""]"	"[""F004""]"	"[""plausible in-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP07905	четки из эбонита	KEEP	KEEP_PLAUSIBLE_BUSINESS_FIT	KEEP	KEEP_CONFIRMED	FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	high		1	"[""R004|results|1888""]"	"[""F004""]"	"[""plausible in-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP07906	белый цвет четок	KEEP	KEEP_PLAUSIBLE_BUSINESS_FIT	KEEP	KEEP_CONFIRMED	FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	high		1	"[""R004|results|1889""]"	"[""F004""]"	"[""plausible in-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP07907	четки белого цвета	KEEP	KEEP_PLAUSIBLE_BUSINESS_FIT	KEEP	KEEP_CONFIRMED	FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	high		1	"[""R004|results|1890""]"	"[""F004""]"	"[""plausible in-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP07908	четкое написание	EXCLUDE	EXCLUDE_LEXICAL_GARBAGE	EXCLUDE	EXCLUSION_CONFIRMED	CLEAR_LEXICAL_GARBAGE	high		1	"[""R004|results|1891""]"	"[""F014""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP07909	поступок четко	EXCLUDE	EXCLUDE_LEXICAL_GARBAGE	EXCLUDE	EXCLUSION_CONFIRMED	CLEAR_LEXICAL_GARBAGE	high		1	"[""R004|results|1892""]"	"[""F014""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP07910	аналоги четок	KEEP	KEEP_PLAUSIBLE_BUSINESS_FIT	KEEP	KEEP_CONFIRMED	FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	high		1	"[""R004|results|1893""]"	"[""F004""]"	"[""plausible in-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP07911	четки аналог	KEEP	KEEP_PLAUSIBLE_BUSINESS_FIT	KEEP	KEEP_CONFIRMED	FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	high		1	"[""R004|results|1894""]"	"[""F004""]"	"[""plausible in-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP07912	мультик четко	EXCLUDE	EXCLUDE_LEXICAL_GARBAGE	EXCLUDE	EXCLUSION_CONFIRMED	CLEAR_LEXICAL_GARBAGE	high		1	"[""R004|results|1895""]"	"[""F014""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP07913	отсутствие четких критериев	EXCLUDE	EXCLUDE_LEXICAL_GARBAGE	EXCLUDE	EXCLUSION_CONFIRMED	CLEAR_LEXICAL_GARBAGE	high		1	"[""R004|results|1896""]"	"[""F014""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP07914	четкий куб	EXCLUDE	EXCLUDE_LEXICAL_GARBAGE	EXCLUDE	EXCLUSION_CONFIRMED	CLEAR_LEXICAL_GARBAGE	high		1	"[""R004|results|1897""]"	"[""F014""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP07915	она четкая малая	EXCLUDE	EXCLUDE_LEXICAL_GARBAGE	EXCLUDE	EXCLUSION_CONFIRMED	CLEAR_LEXICAL_GARBAGE	high		1	"[""R004|results|1898""]"	"[""F014""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP07916	гипоэхогенное образование с четкими контурами аваскулярное	EXCLUDE	EXCLUDE_LEXICAL_GARBAGE	EXCLUDE	EXCLUSION_CONFIRMED	CLEAR_LEXICAL_GARBAGE	high		1	"[""R004|results|1899""]"	"[""F014""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP07917	иба четко мем	EXCLUDE	EXCLUDE_LEXICAL_GARBAGE	EXCLUDE	EXCLUSION_CONFIRMED	CLEAR_LEXICAL_GARBAGE	high		1	"[""R004|results|1900""]"	"[""F014""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP07918	фото почетче можно	HOLD	HOLD_BUSINESS_FIT_UNCERTAIN	HOLD	HOLD_CONFIRMED	INSUFFICIENT_CONTEXT_FOR_KEEP_OR_EXCLUDE	medium		1	"[""R004|results|1901""]"	"[""F014""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP07919	покупка четок	KEEP	KEEP_PLAUSIBLE_BUSINESS_FIT	KEEP	KEEP_CONFIRMED	FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	high		1	"[""R004|results|1902""]"	"[""F004""]"	"[""plausible in-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP07920	четки читать онлайн	EXCLUDE	EXCLUDE_EXPLICIT_MEDIA	EXCLUDE	EXCLUSION_CONFIRMED	EXPLICIT_DIGITAL_MEDIA_CONSUMPTION_CONTEXT	high		1	"[""R004|results|1903""]"	"[""F017""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP07921	крутить четки вертолетом	KEEP	KEEP_PLAUSIBLE_BUSINESS_FIT	KEEP	KEEP_CONFIRMED	FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	high		1	"[""R004|results|1904""]"	"[""F004""]"	"[""plausible in-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP07922	упражнения для четкой речи	EXCLUDE	EXCLUDE_LEXICAL_GARBAGE	EXCLUDE	EXCLUSION_CONFIRMED	CLEAR_LEXICAL_GARBAGE	high		1	"[""R004|results|1905""]"	"[""F014""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP07923	площадь четок	KEEP	KEEP_PLAUSIBLE_BUSINESS_FIT	KEEP	KEEP_CONFIRMED	FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	high		1	"[""R004|results|1906""]"	"[""F004""]"	"[""plausible in-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP07924	афонские четки	KEEP	KEEP_PLAUSIBLE_BUSINESS_FIT	KEEP	KEEP_CONFIRMED	FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	high		1	"[""R004|results|1907""]"	"[""F004""]"	"[""plausible in-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP07925	четкие прогнозы	EXCLUDE	EXCLUDE_LEXICAL_GARBAGE	EXCLUDE	EXCLUSION_CONFIRMED	CLEAR_LEXICAL_GARBAGE	high		1	"[""R004|results|1908""]"	"[""F014""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP07926	четко танцует красотка скачать песню	EXCLUDE	EXCLUDE_LEXICAL_GARBAGE	EXCLUDE	EXCLUSION_CONFIRMED	CLEAR_LEXICAL_GARBAGE	high		1	"[""R004|results|1909""]"	"[""F014""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP07927	четко какая часть	EXCLUDE	EXCLUDE_LEXICAL_GARBAGE	EXCLUDE	EXCLUSION_CONFIRMED	CLEAR_LEXICAL_GARBAGE	high		1	"[""R004|results|1910""]"	"[""F014""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP07928	видеть четкие сны	EXCLUDE	EXCLUDE_LEXICAL_GARBAGE	EXCLUDE	EXCLUSION_CONFIRMED	CLEAR_LEXICAL_GARBAGE	high		1	"[""R004|results|1911""]"	"[""F014""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP07929	какая четкая песня	EXCLUDE	EXCLUDE_LEXICAL_GARBAGE	EXCLUDE	EXCLUSION_CONFIRMED	CLEAR_LEXICAL_GARBAGE	high		1	"[""R004|results|1912""]"	"[""F014""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP07930	буддийские четки сколько	KEEP	KEEP_PLAUSIBLE_BUSINESS_FIT	KEEP	KEEP_CONFIRMED	FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	high		1	"[""R004|results|1913""]"	"[""F004""]"	"[""plausible in-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP07931	на какие вопросы отвечает четко	EXCLUDE	EXCLUDE_LEXICAL_GARBAGE	EXCLUDE	EXCLUSION_CONFIRMED	CLEAR_LEXICAL_GARBAGE	high		1	"[""R004|results|1914""]"	"[""F014""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP07932	альфа четка	EXCLUDE	EXCLUDE_LEXICAL_GARBAGE	HOLD	SHOULD_BE_HOLD_AMBIGUOUS	POSSIBLE_ROSARY_MORPHOLOGY_OR_TYPO	medium	CHETK_PREFIX_CONFUSES_POSSIBLE_ROSARY_FORM_OR_TYPO	1	"[""R004|results|1915""]"	"[""F023""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP07933	четки логотип	KEEP	KEEP_PLAUSIBLE_BUSINESS_FIT	KEEP	KEEP_CONFIRMED	FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	high		1	"[""R004|results|1916""]"	"[""F004""]"	"[""plausible in-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP07934	четки 46	KEEP	KEEP_PLAUSIBLE_BUSINESS_FIT	KEEP	KEEP_CONFIRMED	FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	high		1	"[""R004|results|1917""]"	"[""F004""]"	"[""plausible in-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP07935	для получения на экране четкого изображения	EXCLUDE	EXCLUDE_LEXICAL_GARBAGE	EXCLUDE	EXCLUSION_CONFIRMED	CLEAR_LEXICAL_GARBAGE	high		1	"[""R004|results|1918""]"	"[""F014""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP07936	слушать акунина онлайн нефритовые четки	EXCLUDE	EXCLUDE_EXPLICIT_MEDIA	EXCLUDE	EXCLUSION_CONFIRMED	EXPLICIT_DIGITAL_MEDIA_CONSUMPTION_CONTEXT	high		1	"[""R004|results|1919""]"	"[""F017""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP07937	для чего нужны четки в православии	KEEP	KEEP_PLAUSIBLE_BUSINESS_FIT	KEEP	KEEP_CONFIRMED	FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	high		1	"[""R004|results|1920""]"	"[""F004""]"	"[""plausible in-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP07938	четкие две полоски	EXCLUDE	EXCLUDE_LEXICAL_GARBAGE	EXCLUDE	EXCLUSION_CONFIRMED	CLEAR_LEXICAL_GARBAGE	high		1	"[""R004|results|1921""]"	"[""F014""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP07939	четкие неровные контуры легких	EXCLUDE	EXCLUDE_LEXICAL_GARBAGE	EXCLUDE	EXCLUSION_CONFIRMED	CLEAR_LEXICAL_GARBAGE	high		1	"[""R004|results|1922""]"	"[""F014""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP07940	самое четкое порно	EXCLUDE	EXCLUDE_LEXICAL_GARBAGE	EXCLUDE	EXCLUSION_CONFIRMED	CLEAR_LEXICAL_GARBAGE	high		1	"[""R004|results|1923""]"	"[""F014""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP07941	краткий четкий сжатый способ выражать мысли 8	EXCLUDE	EXCLUDE_LEXICAL_GARBAGE	EXCLUDE	EXCLUSION_CONFIRMED	CLEAR_LEXICAL_GARBAGE	high		1	"[""R004|results|1924""]"	"[""F014""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP07942	размытое фото сделать четким онлайн	EXCLUDE	EXCLUDE_LEXICAL_GARBAGE	EXCLUDE	EXCLUSION_CONFIRMED	CLEAR_LEXICAL_GARBAGE	high		1	"[""R004|results|1925""]"	"[""F014""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP07943	самые четки порно	KEEP	KEEP_PLAUSIBLE_BUSINESS_FIT	KEEP	KEEP_CONFIRMED	FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	high		1	"[""R004|results|1926""]"	"[""F004""]"	"[""plausible in-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP07944	четкие прически	EXCLUDE	EXCLUDE_LEXICAL_GARBAGE	EXCLUDE	EXCLUSION_CONFIRMED	CLEAR_LEXICAL_GARBAGE	high		1	"[""R004|results|1927""]"	"[""F014""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP07945	четкое увеличенное изображение собирающей линзы	EXCLUDE	EXCLUDE_LEXICAL_GARBAGE	EXCLUDE	EXCLUSION_CONFIRMED	CLEAR_LEXICAL_GARBAGE	high		1	"[""R004|results|1928""]"	"[""F014""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP07946	акунин нефритовые четки аудиокнига слушать	EXCLUDE	EXCLUDE_EXPLICIT_MEDIA	EXCLUDE	EXCLUSION_CONFIRMED	EXPLICIT_MEDIA_WORK_OR_EPISODE_CONTEXT	high		1	"[""R004|results|1929""]"	"[""F017""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP07947	лестница четки	KEEP	KEEP_PLAUSIBLE_BUSINESS_FIT	KEEP	KEEP_CONFIRMED	FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	high		1	"[""R004|results|1930""]"	"[""F004""]"	"[""plausible in-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP07948	глаза видят не четко	EXCLUDE	EXCLUDE_LEXICAL_GARBAGE	EXCLUDE	EXCLUSION_CONFIRMED	CLEAR_LEXICAL_GARBAGE	high		1	"[""R004|results|1931""]"	"[""F014""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP07949	чертеж четок	KEEP	KEEP_PLAUSIBLE_BUSINESS_FIT	KEEP	KEEP_CONFIRMED	FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	high		1	"[""R004|results|1932""]"	"[""F004""]"	"[""plausible in-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP07950	четки чертеж	KEEP	KEEP_PLAUSIBLE_BUSINESS_FIT	KEEP	KEEP_CONFIRMED	FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	high		1	"[""R004|results|1933""]"	"[""F004""]"	"[""plausible in-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP07951	четкий кот	EXCLUDE	EXCLUDE_LEXICAL_GARBAGE	EXCLUDE	EXCLUSION_CONFIRMED	CLEAR_LEXICAL_GARBAGE	high		1	"[""R004|results|1934""]"	"[""F014""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP07952	четки оружие	KEEP	KEEP_PLAUSIBLE_BUSINESS_FIT	KEEP	KEEP_CONFIRMED	FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	high		1	"[""R004|results|1935""]"	"[""F004""]"	"[""plausible in-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP07953	рахитические четки	KEEP	KEEP_PLAUSIBLE_BUSINESS_FIT	KEEP	KEEP_CONFIRMED	FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	high		1	"[""R004|results|1936""]"	"[""F004""]"	"[""plausible in-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP07954	рахитических четок	KEEP	KEEP_PLAUSIBLE_BUSINESS_FIT	KEEP	KEEP_CONFIRMED	FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	high		1	"[""R004|results|1937""]"	"[""F004""]"	"[""plausible in-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP07955	четки авторские	KEEP	KEEP_PLAUSIBLE_BUSINESS_FIT	KEEP	KEEP_CONFIRMED	FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	high		1	"[""R004|results|1938""]"	"[""F004""]"	"[""plausible in-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP07956	написать красиво четкая	EXCLUDE	EXCLUDE_LEXICAL_GARBAGE	EXCLUDE	EXCLUSION_CONFIRMED	CLEAR_LEXICAL_GARBAGE	high		1	"[""R004|results|1939""]"	"[""F014""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP07957	четкая копия	EXCLUDE	EXCLUDE_LEXICAL_GARBAGE	EXCLUDE	EXCLUSION_CONFIRMED	CLEAR_LEXICAL_GARBAGE	high		1	"[""R004|results|1940""]"	"[""F014""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP07958	четкая натуральная	EXCLUDE	EXCLUDE_LEXICAL_GARBAGE	EXCLUDE	EXCLUSION_CONFIRMED	CLEAR_LEXICAL_GARBAGE	high		1	"[""R004|results|1941""]"	"[""F014""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP07959	четкий график работы	EXCLUDE	EXCLUDE_LEXICAL_GARBAGE	EXCLUDE	EXCLUSION_CONFIRMED	CLEAR_LEXICAL_GARBAGE	high		1	"[""R004|results|1942""]"	"[""F014""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP07960	образование четкой тени	EXCLUDE	EXCLUDE_LEXICAL_GARBAGE	EXCLUDE	EXCLUSION_CONFIRMED	CLEAR_LEXICAL_GARBAGE	high		1	"[""R004|results|1943""]"	"[""F014""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP07961	четкое пожелание	EXCLUDE	EXCLUDE_LEXICAL_GARBAGE	EXCLUDE	EXCLUSION_CONFIRMED	CLEAR_LEXICAL_GARBAGE	high		1	"[""R004|results|1944""]"	"[""F014""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP07962	четкое наименование	EXCLUDE	EXCLUDE_LEXICAL_GARBAGE	EXCLUDE	EXCLUSION_CONFIRMED	CLEAR_LEXICAL_GARBAGE	high		1	"[""R004|results|1945""]"	"[""F014""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP07963	более четкая картинка	EXCLUDE	EXCLUDE_LEXICAL_GARBAGE	EXCLUDE	EXCLUSION_CONFIRMED	CLEAR_LEXICAL_GARBAGE	high		1	"[""R004|results|1946""]"	"[""F014""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP07964	четко трахаются	EXCLUDE	EXCLUDE_LEXICAL_GARBAGE	EXCLUDE	EXCLUSION_CONFIRMED	CLEAR_LEXICAL_GARBAGE	high		1	"[""R004|results|1947""]"	"[""F014""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP07965	четки украина	KEEP	KEEP_PLAUSIBLE_BUSINESS_FIT	KEEP	KEEP_CONFIRMED	FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	high		1	"[""R004|results|1948""]"	"[""F004""]"	"[""plausible in-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP07966	четки 108 бусин купить	KEEP	KEEP_DIRECT_BUSINESS_FIT	KEEP	KEEP_CONFIRMED	FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	high		1	"[""R004|results|1949""]"	"[""F004""]"	"[""plausible in-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP07967	емко четко	EXCLUDE	EXCLUDE_LEXICAL_GARBAGE	EXCLUDE	EXCLUSION_CONFIRMED	CLEAR_LEXICAL_GARBAGE	high		1	"[""R004|results|1950""]"	"[""F014""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP07968	цепь четки	KEEP	KEEP_PLAUSIBLE_BUSINESS_FIT	KEEP	KEEP_CONFIRMED	FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	high		1	"[""R004|results|1951""]"	"[""F004""]"	"[""plausible in-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
