normalized_phrase_id	canonical_phrase	step03b_state	step03b_reason	raw_occurrence_count	old_step04_family	w08_candidate_family	w09_current_family	w09_assignment_reason	w09_specificity_priority	all_material_signals	old_to_w09_changed	w08_to_w09_changed	transition_class	w07_fixture_disposition	step03b_mutated
NP05671	талисман любви сериал актеры	EXCLUDE	EXCLUDE_EXPLICIT_MEDIA_WORK_OR_EPISODE_CONTEXT	1	NOT_IN_STEP04_SEMANTIC_SCOPE	NOT_IN_STEP04_SEMANTIC_SCOPE	NOT_IN_STEP04_SEMANTIC_SCOPE	STEP03B_EXCLUDE_HISTORY_PRESERVED_WITHOUT_RETRIAGE	9999	UPSTREAM_STEP03B_EXCLUDE	NO	NO	EXCLUDE_HISTORY_UNCHANGED	PASS_AS_PRELIMINARY_FAMILY	NO
NP05672	бумажные талисманы	KEEP	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	1	PSF001	PSF001	PSF001	BROAD_GENERIC_PRODUCT_FALLBACK	590	TOPIC_PRODUCT|UPSTREAM_STEP03B_KEEP	NO	NO	UNCHANGED_FROM_W08_CANDIDATE	PASS_AS_PRELIMINARY_FAMILY	NO
NP05673	талисман кинг скачать	HOLD	HOLD_GENERIC_MEDIA_ACTION_MAY_BE_INFORMATIONAL_PRODUCT_RESEARCH	1	PSF018	PSF018	PSF018	UPSTREAM_MEDIA_ACTION_COLLISION	1210	TASK_MEDIA_DIGITAL|TOPIC_PRODUCT|UPSTREAM_MEDIA_ACTION_COLLISION|UPSTREAM_STEP03B_HOLD	NO	NO	UNCHANGED_FROM_W08_CANDIDATE	PASS_AS_PRELIMINARY_FAMILY	NO
NP05674	талисман веса	KEEP	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	1	PSF001	PSF001	PSF001	BROAD_GENERIC_PRODUCT_FALLBACK	590	TOPIC_PRODUCT|UPSTREAM_STEP03B_KEEP	NO	NO	UNCHANGED_FROM_W08_CANDIDATE	PASS_AS_PRELIMINARY_FAMILY	NO
NP05675	индикация талисманов фантайм 1.21	KEEP	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	1	PSF001	PSF001	PSF001	BROAD_GENERIC_PRODUCT_FALLBACK	590	TOPIC_PRODUCT|UPSTREAM_STEP03B_KEEP	NO	NO	UNCHANGED_FROM_W08_CANDIDATE	PASS_AS_PRELIMINARY_FAMILY	NO
NP05676	талисманы семена	EXCLUDE	EXCLUDE_EXPLICIT_UNSUPPORTED_PRODUCT_OR_LOCAL_ENTITY_CONTEXT	1	NOT_IN_STEP04_SEMANTIC_SCOPE	NOT_IN_STEP04_SEMANTIC_SCOPE	NOT_IN_STEP04_SEMANTIC_SCOPE	STEP03B_EXCLUDE_HISTORY_PRESERVED_WITHOUT_RETRIAGE	9999	UPSTREAM_STEP03B_EXCLUDE	NO	NO	EXCLUDE_HISTORY_UNCHANGED	PASS_AS_PRELIMINARY_FAMILY	NO
NP05677	талисман летних игр	KEEP	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	1	PSF019	PSF019	PSF019	BOUNDED_GAME_TOKEN_OR_TOKEN_SEQUENCE	1220	CONTEXT_GAME|TOPIC_PRODUCT|UPSTREAM_STEP03B_KEEP	NO	NO	UNCHANGED_FROM_W08_CANDIDATE	PASS_AS_PRELIMINARY_FAMILY	NO
NP05678	как выбрать талисман	KEEP	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	1	PSF001	PSF001	PSF030	DISCOVERED_SELECTION_OR_GIFT_TASK	1110	TASK_SELECT_GIFT|TOPIC_PRODUCT|UPSTREAM_STEP03B_KEEP	YES	YES	W09_OPEN_TAXONOMY_TASK_DISCOVERY	PASS_AS_PRELIMINARY_FAMILY	NO
NP05679	цена парфюма талисман	EXCLUDE	EXCLUDE_EXPLICIT_UNSUPPORTED_PRODUCT_OR_LOCAL_ENTITY_CONTEXT	1	NOT_IN_STEP04_SEMANTIC_SCOPE	NOT_IN_STEP04_SEMANTIC_SCOPE	NOT_IN_STEP04_SEMANTIC_SCOPE	STEP03B_EXCLUDE_HISTORY_PRESERVED_WITHOUT_RETRIAGE	9999	UPSTREAM_STEP03B_EXCLUDE	NO	NO	EXCLUDE_HISTORY_UNCHANGED	PASS_AS_PRELIMINARY_FAMILY	NO
NP05680	изготовление талисманов	KEEP	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	1	PSF001	PSF027	PSF027	EXPLICIT_MAKE_OR_CRAFT_TASK	1090	TASK_MAKE_CRAFT|TOPIC_PRODUCT|UPSTREAM_STEP03B_KEEP	YES	NO	UNCHANGED_FROM_W08_CANDIDATE	PASS_AS_PRELIMINARY_FAMILY	NO
NP05681	знак дева камни талисманы	HOLD	HOLD_PRODUCT_VERSUS_ASTROLOGY_INFORMATION	1	PSF012	PSF012	PSF012	ZODIAC_WITH_PRODUCT_FORM_OR_COMMERCE	970	OBJECT_STONE|TOPIC_PRODUCT|TOPIC_ZODIAC|UPSTREAM_STEP03B_HOLD|UPSTREAM_ZODIAC_STONE_COLLISION	NO	NO	UNCHANGED_FROM_W08_CANDIDATE	PASS_AS_PRELIMINARY_FAMILY	NO
NP05682	талисман стоимость	KEEP	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	1	PSF002	PSF002	PSF002	GENERIC_PRODUCT_WITH_COMMERCIAL_ACTION	930	TASK_COMMERCE|TOPIC_PRODUCT|UPSTREAM_STEP03B_KEEP	NO	NO	UNCHANGED_FROM_W08_CANDIDATE	PASS_AS_PRELIMINARY_FAMILY	NO
NP05683	в какой серии леди баг вернула талисманы	EXCLUDE	EXCLUDE_EXPLICIT_MEDIA_WORK_OR_EPISODE_CONTEXT	1	NOT_IN_STEP04_SEMANTIC_SCOPE	NOT_IN_STEP04_SEMANTIC_SCOPE	NOT_IN_STEP04_SEMANTIC_SCOPE	STEP03B_EXCLUDE_HISTORY_PRESERVED_WITHOUT_RETRIAGE	9999	UPSTREAM_STEP03B_EXCLUDE	NO	NO	EXCLUDE_HISTORY_UNCHANGED	PASS_AS_PRELIMINARY_FAMILY	NO
NP05684	стрелец камень талисман для женщины	HOLD	HOLD_PRODUCT_VERSUS_ASTROLOGY_INFORMATION	1	PSF012	PSF012	PSF011	EXPLICIT_EFFECT_OR_AUDIENCE_TASK_WITH_PRODUCT_CONTEXT	1040	OBJECT_STONE|TASK_EFFECT_AUDIENCE|TOPIC_PRODUCT|UPSTREAM_STEP03B_HOLD|UPSTREAM_ZODIAC_STONE_COLLISION	YES	YES	W09_UNIVERSAL_SPECIFICITY_PRECEDENCE_REROUTE	PASS_AS_PRELIMINARY_FAMILY	NO
NP05685	талисманы знака рак	KEEP	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	1	PSF001	PSF001	PSF001	BROAD_GENERIC_PRODUCT_FALLBACK	590	TOPIC_PRODUCT|UPSTREAM_STEP03B_KEEP	NO	NO	UNCHANGED_FROM_W08_CANDIDATE	PASS_AS_PRELIMINARY_FAMILY	NO
NP05686	песня называется талисман	EXCLUDE	EXCLUDE_EXPLICIT_MEDIA_WORK_OR_EPISODE_CONTEXT	1	NOT_IN_STEP04_SEMANTIC_SCOPE	NOT_IN_STEP04_SEMANTIC_SCOPE	NOT_IN_STEP04_SEMANTIC_SCOPE	STEP03B_EXCLUDE_HISTORY_PRESERVED_WITHOUT_RETRIAGE	9999	UPSTREAM_STEP03B_EXCLUDE	NO	NO	EXCLUDE_HISTORY_UNCHANGED	PASS_AS_PRELIMINARY_FAMILY	NO
NP05687	леди баг и супер талисман лошади	EXCLUDE	EXCLUDE_EXPLICIT_MEDIA_WORK_OR_EPISODE_CONTEXT	1	NOT_IN_STEP04_SEMANTIC_SCOPE	NOT_IN_STEP04_SEMANTIC_SCOPE	NOT_IN_STEP04_SEMANTIC_SCOPE	STEP03B_EXCLUDE_HISTORY_PRESERVED_WITHOUT_RETRIAGE	9999	UPSTREAM_STEP03B_EXCLUDE	NO	NO	EXCLUDE_HISTORY_UNCHANGED	PASS_AS_PRELIMINARY_FAMILY	NO
NP05688	талисман новый день	KEEP	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	1	PSF001	PSF001	PSF001	BROAD_GENERIC_PRODUCT_FALLBACK	590	TOPIC_PRODUCT|UPSTREAM_STEP03B_KEEP	NO	NO	UNCHANGED_FROM_W08_CANDIDATE	PASS_AS_PRELIMINARY_FAMILY	NO
NP05689	обладает талисман	KEEP	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	1	PSF001	PSF001	PSF001	BROAD_GENERIC_PRODUCT_FALLBACK	590	TOPIC_PRODUCT|UPSTREAM_STEP03B_KEEP	NO	NO	UNCHANGED_FROM_W08_CANDIDATE	PASS_AS_PRELIMINARY_FAMILY	NO
NP05690	пушкин талисман стихотворение	KEEP	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	1	PSF001	PSF001	PSF001	BROAD_GENERIC_PRODUCT_FALLBACK	590	TOPIC_PRODUCT|UPSTREAM_STEP03B_KEEP	NO	NO	UNCHANGED_FROM_W08_CANDIDATE	PASS_AS_PRELIMINARY_FAMILY	NO
NP05691	талисманы пое	KEEP	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	1	PSF001	PSF001	PSF001	BROAD_GENERIC_PRODUCT_FALLBACK	590	TOPIC_PRODUCT|UPSTREAM_STEP03B_KEEP	NO	NO	UNCHANGED_FROM_W08_CANDIDATE	PASS_AS_PRELIMINARY_FAMILY	NO
NP05692	талисман свинки	KEEP	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	1	PSF001	PSF001	PSF001	BROAD_GENERIC_PRODUCT_FALLBACK	590	TOPIC_PRODUCT|UPSTREAM_STEP03B_KEEP	NO	NO	UNCHANGED_FROM_W08_CANDIDATE	PASS_AS_PRELIMINARY_FAMILY	NO
NP05693	талисманы форум	KEEP	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	1	PSF001	PSF001	PSF001	BROAD_GENERIC_PRODUCT_FALLBACK	590	TOPIC_PRODUCT|UPSTREAM_STEP03B_KEEP	NO	NO	UNCHANGED_FROM_W08_CANDIDATE	PASS_AS_PRELIMINARY_FAMILY	NO
NP05694	талисманы зодиака рыбы	KEEP	KEEP_SUPPORTED_PRODUCT_PLUS_ZODIAC_TITLE	1	PSF012	PSF012	PSF012	ZODIAC_WITH_PRODUCT_FORM_OR_COMMERCE	970	TOPIC_PRODUCT|TOPIC_ZODIAC|UPSTREAM_STEP03B_KEEP	NO	NO	UNCHANGED_FROM_W08_CANDIDATE	PASS_AS_PRELIMINARY_FAMILY	NO
NP05695	талисман дорога	KEEP	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	1	PSF001	PSF001	PSF001	BROAD_GENERIC_PRODUCT_FALLBACK	590	TOPIC_PRODUCT|UPSTREAM_STEP03B_KEEP	NO	NO	UNCHANGED_FROM_W08_CANDIDATE	PASS_AS_PRELIMINARY_FAMILY	NO
NP05696	талисманы зодиака рак	KEEP	KEEP_SUPPORTED_PRODUCT_PLUS_ZODIAC_TITLE	1	PSF012	PSF012	PSF012	ZODIAC_WITH_PRODUCT_FORM_OR_COMMERCE	970	TOPIC_PRODUCT|TOPIC_ZODIAC|UPSTREAM_STEP03B_KEEP	NO	NO	UNCHANGED_FROM_W08_CANDIDATE	PASS_AS_PRELIMINARY_FAMILY	NO
NP05697	талисман синоним	KEEP	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	1	PSF001	PSF001	PSF001	BROAD_GENERIC_PRODUCT_FALLBACK	590	TOPIC_PRODUCT|UPSTREAM_STEP03B_KEEP	NO	NO	UNCHANGED_FROM_W08_CANDIDATE	PASS_AS_PRELIMINARY_FAMILY	NO
NP05698	елден талисманы	KEEP	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	1	PSF001	PSF001	PSF001	BROAD_GENERIC_PRODUCT_FALLBACK	590	TOPIC_PRODUCT|UPSTREAM_STEP03B_KEEP	NO	NO	UNCHANGED_FROM_W08_CANDIDATE	PASS_AS_PRELIMINARY_FAMILY	NO
NP05699	ищет талисманы	KEEP	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	1	PSF001	PSF001	PSF001	BROAD_GENERIC_PRODUCT_FALLBACK	590	TOPIC_PRODUCT|UPSTREAM_STEP03B_KEEP	NO	NO	UNCHANGED_FROM_W08_CANDIDATE	PASS_AS_PRELIMINARY_FAMILY	NO
NP05700	талисман б	KEEP	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	1	PSF001	PSF001	PSF001	BROAD_GENERIC_PRODUCT_FALLBACK	590	TOPIC_PRODUCT|UPSTREAM_STEP03B_KEEP	NO	NO	UNCHANGED_FROM_W08_CANDIDATE	PASS_AS_PRELIMINARY_FAMILY	NO
NP05701	талисман 2027 года	KEEP	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	1	PSF001	PSF001	PSF001	BROAD_GENERIC_PRODUCT_FALLBACK	590	TOPIC_PRODUCT|UPSTREAM_STEP03B_KEEP	NO	NO	UNCHANGED_FROM_W08_CANDIDATE	PASS_AS_PRELIMINARY_FAMILY	NO
NP05702	майнкрафт талисман крушителя	EXCLUDE	EXCLUDE_EXPLICIT_GAME_OR_GAME_ITEM_CONTEXT	1	NOT_IN_STEP04_SEMANTIC_SCOPE	NOT_IN_STEP04_SEMANTIC_SCOPE	NOT_IN_STEP04_SEMANTIC_SCOPE	STEP03B_EXCLUDE_HISTORY_PRESERVED_WITHOUT_RETRIAGE	9999	UPSTREAM_STEP03B_EXCLUDE	NO	NO	EXCLUDE_HISTORY_UNCHANGED	PASS_AS_PRELIMINARY_FAMILY	NO
NP05703	талисман 60	KEEP	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	1	PSF001	PSF001	PSF001	BROAD_GENERIC_PRODUCT_FALLBACK	590	TOPIC_PRODUCT|UPSTREAM_STEP03B_KEEP	NO	NO	UNCHANGED_FROM_W08_CANDIDATE	PASS_AS_PRELIMINARY_FAMILY	NO
NP05704	талисман приносит удачу	KEEP	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	1	PSF011	PSF011	PSF011	EXPLICIT_EFFECT_OR_AUDIENCE_TASK_WITH_PRODUCT_CONTEXT	1040	TASK_EFFECT_AUDIENCE|TOPIC_PRODUCT|UPSTREAM_STEP03B_KEEP	NO	NO	UNCHANGED_FROM_W08_CANDIDATE	PASS_AS_PRELIMINARY_FAMILY	NO
NP05705	талисман для золотой рыбки сюжет	HOLD	HOLD_MEDIA_TITLE_VERSUS_PRODUCT_COLLISION	1	PSF018	PSF018	PSF018	UPSTREAM_MEDIA_TITLE_COLLISION	1210	OBJECT_FORM|TASK_MEDIA_DIGITAL|TOPIC_PRODUCT|UPSTREAM_MEDIA_TITLE_COLLISION|UPSTREAM_STEP03B_HOLD	NO	NO	UNCHANGED_FROM_W08_CANDIDATE	PASS_AS_PRELIMINARY_FAMILY	NO
NP05706	интересные талисманы	KEEP	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	1	PSF001	PSF001	PSF001	BROAD_GENERIC_PRODUCT_FALLBACK	590	TOPIC_PRODUCT|UPSTREAM_STEP03B_KEEP	NO	NO	UNCHANGED_FROM_W08_CANDIDATE	PASS_AS_PRELIMINARY_FAMILY	NO
NP05707	талисман золотого скарабея	KEEP	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	1	PSF010	PSF010	PSF010	PRODUCT_WITH_OBSERVED_UNCONFIRMED_FORM_OR_MATERIAL	920	OBJECT_FORM|TOPIC_PRODUCT|UPSTREAM_STEP03B_KEEP	NO	NO	UNCHANGED_FROM_W08_CANDIDATE	PASS_AS_PRELIMINARY_FAMILY	NO
NP05708	джинсы талисман онлайн	HOLD	HOLD_GENERIC_MEDIA_ACTION_MAY_BE_INFORMATIONAL_PRODUCT_RESEARCH	1	PSF018	PSF018	PSF018	UPSTREAM_MEDIA_ACTION_COLLISION	1210	TASK_MEDIA_DIGITAL|TOPIC_PRODUCT|UPSTREAM_MEDIA_ACTION_COLLISION|UPSTREAM_STEP03B_HOLD	NO	NO	UNCHANGED_FROM_W08_CANDIDATE	PASS_AS_PRELIMINARY_FAMILY	NO
NP05709	вода блю талисман	EXCLUDE	EXCLUDE_EXPLICIT_UNSUPPORTED_PRODUCT_OR_LOCAL_ENTITY_CONTEXT	1	NOT_IN_STEP04_SEMANTIC_SCOPE	NOT_IN_STEP04_SEMANTIC_SCOPE	NOT_IN_STEP04_SEMANTIC_SCOPE	STEP03B_EXCLUDE_HISTORY_PRESERVED_WITHOUT_RETRIAGE	9999	UPSTREAM_STEP03B_EXCLUDE	NO	NO	EXCLUDE_HISTORY_UNCHANGED	PASS_AS_PRELIMINARY_FAMILY	NO
NP05710	двигатель рено талисман дизель	EXCLUDE	EXCLUDE_EXPLICIT_VEHICLE_MODEL_OR_PART_CONTEXT	1	NOT_IN_STEP04_SEMANTIC_SCOPE	NOT_IN_STEP04_SEMANTIC_SCOPE	NOT_IN_STEP04_SEMANTIC_SCOPE	STEP03B_EXCLUDE_HISTORY_PRESERVED_WITHOUT_RETRIAGE	9999	UPSTREAM_STEP03B_EXCLUDE	NO	NO	EXCLUDE_HISTORY_UNCHANGED	PASS_AS_PRELIMINARY_FAMILY	NO
NP05711	олений пенис мой талисман текст	KEEP	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	1	PSF001	PSF001	PSF001	BROAD_GENERIC_PRODUCT_FALLBACK	590	TOPIC_PRODUCT|UPSTREAM_STEP03B_KEEP	NO	NO	UNCHANGED_FROM_W08_CANDIDATE	PASS_AS_PRELIMINARY_FAMILY	NO
NP05712	талисман старого лорда	KEEP	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	1	PSF001	PSF001	PSF001	BROAD_GENERIC_PRODUCT_FALLBACK	590	TOPIC_PRODUCT|UPSTREAM_STEP03B_KEEP	NO	NO	UNCHANGED_FROM_W08_CANDIDATE	PASS_AS_PRELIMINARY_FAMILY	NO
NP05713	талисманом олимпийских игр является	KEEP	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	1	PSF019	PSF019	PSF019	BOUNDED_GAME_TOKEN_OR_TOKEN_SEQUENCE	1220	CONTEXT_GAME|TOPIC_PRODUCT|UPSTREAM_STEP03B_KEEP	NO	NO	UNCHANGED_FROM_W08_CANDIDATE	PASS_AS_PRELIMINARY_FAMILY	NO
NP05714	повелитель талисманов	KEEP	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	1	PSF001	PSF001	PSF001	BROAD_GENERIC_PRODUCT_FALLBACK	590	TOPIC_PRODUCT|UPSTREAM_STEP03B_KEEP	NO	NO	UNCHANGED_FROM_W08_CANDIDATE	PASS_AS_PRELIMINARY_FAMILY	NO
NP05715	талисман для князя читать онлайн	EXCLUDE	EXCLUDE_EXPLICIT_DIGITAL_MEDIA_CONSUMPTION_CONTEXT	1	NOT_IN_STEP04_SEMANTIC_SCOPE	NOT_IN_STEP04_SEMANTIC_SCOPE	NOT_IN_STEP04_SEMANTIC_SCOPE	STEP03B_EXCLUDE_HISTORY_PRESERVED_WITHOUT_RETRIAGE	9999	UPSTREAM_STEP03B_EXCLUDE	NO	NO	EXCLUDE_HISTORY_UNCHANGED	PASS_AS_PRELIMINARY_FAMILY	NO
NP05716	мод на бедрок сферы талисманы	HOLD	HOLD_GENERIC_GAME_OR_MODEL_TOKEN_NEEDS_CONTEXT	1	PSF019	PSF019	PSF019	UPSTREAM_GAME_OR_MODEL_COLLISION	1220	CONTEXT_GAME|TOPIC_PRODUCT|UPSTREAM_GAME_OR_MODEL_COLLISION|UPSTREAM_STEP03B_HOLD	NO	NO	UNCHANGED_FROM_W08_CANDIDATE	PASS_AS_PRELIMINARY_FAMILY	NO
NP05717	талисман для золотой рыбки краткое	HOLD	HOLD_MEDIA_TITLE_VERSUS_PRODUCT_COLLISION	1	PSF018	PSF018	PSF018	UPSTREAM_MEDIA_TITLE_COLLISION	1210	OBJECT_FORM|TOPIC_PRODUCT|UPSTREAM_MEDIA_TITLE_COLLISION|UPSTREAM_STEP03B_HOLD	NO	NO	UNCHANGED_FROM_W08_CANDIDATE	PASS_AS_PRELIMINARY_FAMILY	NO
NP05718	лягушка талисман	KEEP	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	1	PSF001	PSF001	PSF001	BROAD_GENERIC_PRODUCT_FALLBACK	590	TOPIC_PRODUCT|UPSTREAM_STEP03B_KEEP	NO	NO	UNCHANGED_FROM_W08_CANDIDATE	PASS_AS_PRELIMINARY_FAMILY	NO
NP05719	джинсы талисман смотреть онлайн	EXCLUDE	EXCLUDE_EXPLICIT_DIGITAL_MEDIA_CONSUMPTION_CONTEXT	1	NOT_IN_STEP04_SEMANTIC_SCOPE	NOT_IN_STEP04_SEMANTIC_SCOPE	NOT_IN_STEP04_SEMANTIC_SCOPE	STEP03B_EXCLUDE_HISTORY_PRESERVED_WITHOUT_RETRIAGE	9999	UPSTREAM_STEP03B_EXCLUDE	NO	NO	EXCLUDE_HISTORY_UNCHANGED	PASS_AS_PRELIMINARY_FAMILY	NO
NP05720	талисманы сергея	KEEP	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	1	PSF001	PSF001	PSF001	BROAD_GENERIC_PRODUCT_FALLBACK	590	TOPIC_PRODUCT|UPSTREAM_STEP03B_KEEP	NO	NO	UNCHANGED_FROM_W08_CANDIDATE	PASS_AS_PRELIMINARY_FAMILY	NO
NP05721	талисман летних олимпийских	KEEP	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	1	PSF001	PSF001	PSF001	BROAD_GENERIC_PRODUCT_FALLBACK	590	TOPIC_PRODUCT|UPSTREAM_STEP03B_KEEP	NO	NO	UNCHANGED_FROM_W08_CANDIDATE	PASS_AS_PRELIMINARY_FAMILY	NO
NP05722	талисман летних олимпийских игр	KEEP	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	1	PSF019	PSF019	PSF019	BOUNDED_GAME_TOKEN_OR_TOKEN_SEQUENCE	1220	CONTEXT_GAME|TOPIC_PRODUCT|UPSTREAM_STEP03B_KEEP	NO	NO	UNCHANGED_FROM_W08_CANDIDATE	PASS_AS_PRELIMINARY_FAMILY	NO
NP05723	книги серии талисман	EXCLUDE	EXCLUDE_EXPLICIT_MEDIA_WORK_OR_EPISODE_CONTEXT	1	NOT_IN_STEP04_SEMANTIC_SCOPE	NOT_IN_STEP04_SEMANTIC_SCOPE	NOT_IN_STEP04_SEMANTIC_SCOPE	STEP03B_EXCLUDE_HISTORY_PRESERVED_WITHOUT_RETRIAGE	9999	UPSTREAM_STEP03B_EXCLUDE	NO	NO	EXCLUDE_HISTORY_UNCHANGED	PASS_AS_PRELIMINARY_FAMILY	NO
NP05724	талисман онлайн бесплатно без регистрации	EXCLUDE	EXCLUDE_EXPLICIT_DIGITAL_MEDIA_CONSUMPTION_CONTEXT	1	NOT_IN_STEP04_SEMANTIC_SCOPE	NOT_IN_STEP04_SEMANTIC_SCOPE	NOT_IN_STEP04_SEMANTIC_SCOPE	STEP03B_EXCLUDE_HISTORY_PRESERVED_WITHOUT_RETRIAGE	9999	UPSTREAM_STEP03B_EXCLUDE	NO	NO	EXCLUDE_HISTORY_UNCHANGED	PASS_AS_PRELIMINARY_FAMILY	NO
NP05725	романы талисман	EXCLUDE	EXCLUDE_EXPLICIT_MEDIA_WORK_OR_EPISODE_CONTEXT	1	NOT_IN_STEP04_SEMANTIC_SCOPE	NOT_IN_STEP04_SEMANTIC_SCOPE	NOT_IN_STEP04_SEMANTIC_SCOPE	STEP03B_EXCLUDE_HISTORY_PRESERVED_WITHOUT_RETRIAGE	9999	UPSTREAM_STEP03B_EXCLUDE	NO	NO	EXCLUDE_HISTORY_UNCHANGED	PASS_AS_PRELIMINARY_FAMILY	NO
NP05726	талисман мыши из леди баг	EXCLUDE	EXCLUDE_EXPLICIT_MEDIA_WORK_OR_EPISODE_CONTEXT	1	NOT_IN_STEP04_SEMANTIC_SCOPE	NOT_IN_STEP04_SEMANTIC_SCOPE	NOT_IN_STEP04_SEMANTIC_SCOPE	STEP03B_EXCLUDE_HISTORY_PRESERVED_WITHOUT_RETRIAGE	9999	UPSTREAM_STEP03B_EXCLUDE	NO	NO	EXCLUDE_HISTORY_UNCHANGED	PASS_AS_PRELIMINARY_FAMILY	NO
NP05727	фотку талисманов	KEEP	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	1	PSF001	PSF001	PSF001	BROAD_GENERIC_PRODUCT_FALLBACK	590	TOPIC_PRODUCT|UPSTREAM_STEP03B_KEEP	NO	NO	UNCHANGED_FROM_W08_CANDIDATE	PASS_AS_PRELIMINARY_FAMILY	NO
NP05728	рено талисман 2017 года	EXCLUDE	EXCLUDE_EXPLICIT_VEHICLE_MODEL_OR_PART_CONTEXT	1	NOT_IN_STEP04_SEMANTIC_SCOPE	NOT_IN_STEP04_SEMANTIC_SCOPE	NOT_IN_STEP04_SEMANTIC_SCOPE	STEP03B_EXCLUDE_HISTORY_PRESERVED_WITHOUT_RETRIAGE	9999	UPSTREAM_STEP03B_EXCLUDE	NO	NO	EXCLUDE_HISTORY_UNCHANGED	PASS_AS_PRELIMINARY_FAMILY	NO
NP05729	вечеринка талисманов форза 6	KEEP	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	1	PSF001	PSF001	PSF001	BROAD_GENERIC_PRODUCT_FALLBACK	590	TOPIC_PRODUCT|UPSTREAM_STEP03B_KEEP	NO	NO	UNCHANGED_FROM_W08_CANDIDATE	PASS_AS_PRELIMINARY_FAMILY	NO
NP05730	бесплатный фото талисман	HOLD	HOLD_GENERIC_MEDIA_ACTION_MAY_BE_INFORMATIONAL_PRODUCT_RESEARCH	1	PSF018	PSF018	PSF018	UPSTREAM_MEDIA_ACTION_COLLISION	1210	TASK_VISUAL|TOPIC_PRODUCT|UPSTREAM_MEDIA_ACTION_COLLISION|UPSTREAM_STEP03B_HOLD	NO	NO	UNCHANGED_FROM_W08_CANDIDATE	PASS_AS_PRELIMINARY_FAMILY	NO
NP05731	талисман зодиака лев	KEEP	KEEP_SUPPORTED_PRODUCT_PLUS_ZODIAC_TITLE	1	PSF012	PSF012	PSF012	ZODIAC_WITH_PRODUCT_FORM_OR_COMMERCE	970	TOPIC_PRODUCT|TOPIC_ZODIAC|UPSTREAM_STEP03B_KEEP	NO	NO	UNCHANGED_FROM_W08_CANDIDATE	PASS_AS_PRELIMINARY_FAMILY	NO
