normalized_phrase_id	canonical_phrase	exact_normalized_key	raw_phrase_variants	raw_occurrence_count	all_raw_occurrence_ids	run_orders	seed_ids	seed_phrases	provider_request_ids	carrier_locators	channels	observed_count_values	exact_duplicate_count	implicit_duplicate_group_id	implicit_duplicate_state	canonicalization_reason	lineage_state	notes
NP01493	амулеты змей	амулеты змей	"[""амулеты змей""]"	1	"[""R001|results|1493""]"	"[""1""]"	"[""S001""]"	"[""амулет""]"	"[""wordstat-86e7b86f-b118-4a08-b4bf-564b053de070""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__001_CURRENT_REQUERY__wordstat-86e7b86f-b118-4a08-b4bf-564b053de070.raw.txt""]"	"[""results""]"	"[""232""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP01494	задние колодки чери амулет	задние колодки чери амулет	"[""задние колодки чери амулет""]"	1	"[""R001|results|1494""]"	"[""1""]"	"[""S001""]"	"[""амулет""]"	"[""wordstat-86e7b86f-b118-4a08-b4bf-564b053de070""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__001_CURRENT_REQUERY__wordstat-86e7b86f-b118-4a08-b4bf-564b053de070.raw.txt""]"	"[""results""]"	"[""231""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP01495	чехлы чери амулет	чехлы чери амулет	"[""чехлы чери амулет""]"	1	"[""R001|results|1495""]"	"[""1""]"	"[""S001""]"	"[""амулет""]"	"[""wordstat-86e7b86f-b118-4a08-b4bf-564b053de070""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__001_CURRENT_REQUERY__wordstat-86e7b86f-b118-4a08-b4bf-564b053de070.raw.txt""]"	"[""results""]"	"[""231""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP01496	ловец снов амулет	ловец снов амулет	"[""ловец снов амулет""]"	1	"[""R001|results|1496""]"	"[""1""]"	"[""S001""]"	"[""амулет""]"	"[""wordstat-86e7b86f-b118-4a08-b4bf-564b053de070""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__001_CURRENT_REQUERY__wordstat-86e7b86f-b118-4a08-b4bf-564b053de070.raw.txt""]"	"[""results""]"	"[""231""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP01497	счастливый амулет глава 10	счастливый амулет глава 10	"[""счастливый амулет глава 10""]"	1	"[""R001|results|1497""]"	"[""1""]"	"[""S001""]"	"[""амулет""]"	"[""wordstat-86e7b86f-b118-4a08-b4bf-564b053de070""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__001_CURRENT_REQUERY__wordstat-86e7b86f-b118-4a08-b4bf-564b053de070.raw.txt""]"	"[""results""]"	"[""231""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP01498	задняя балка чери амулет	задняя балка чери амулет	"[""задняя балка чери амулет""]"	1	"[""R001|results|1498""]"	"[""1""]"	"[""S001""]"	"[""амулет""]"	"[""wordstat-86e7b86f-b118-4a08-b4bf-564b053de070""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__001_CURRENT_REQUERY__wordstat-86e7b86f-b118-4a08-b4bf-564b053de070.raw.txt""]"	"[""results""]"	"[""231""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP01499	амулеты silksong	амулеты silksong	"[""амулеты silksong""]"	1	"[""R001|results|1499""]"	"[""1""]"	"[""S001""]"	"[""амулет""]"	"[""wordstat-86e7b86f-b118-4a08-b4bf-564b053de070""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__001_CURRENT_REQUERY__wordstat-86e7b86f-b118-4a08-b4bf-564b053de070.raw.txt""]"	"[""results""]"	"[""231""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP01500	изображение амулета	изображение амулета	"[""изображение амулета""]"	1	"[""R001|results|1500""]"	"[""1""]"	"[""S001""]"	"[""амулет""]"	"[""wordstat-86e7b86f-b118-4a08-b4bf-564b053de070""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__001_CURRENT_REQUERY__wordstat-86e7b86f-b118-4a08-b4bf-564b053de070.raw.txt""]"	"[""results""]"	"[""231""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP01501	сальник коленвала чери амулет а15	сальник коленвала чери амулет а15	"[""сальник коленвала чери амулет а15""]"	1	"[""R001|results|1501""]"	"[""1""]"	"[""S001""]"	"[""амулет""]"	"[""wordstat-86e7b86f-b118-4a08-b4bf-564b053de070""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__001_CURRENT_REQUERY__wordstat-86e7b86f-b118-4a08-b4bf-564b053de070.raw.txt""]"	"[""results""]"	"[""231""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP01502	проводка чери амулет	проводка чери амулет	"[""проводка чери амулет""]"	1	"[""R001|results|1502""]"	"[""1""]"	"[""S001""]"	"[""амулет""]"	"[""wordstat-86e7b86f-b118-4a08-b4bf-564b053de070""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__001_CURRENT_REQUERY__wordstat-86e7b86f-b118-4a08-b4bf-564b053de070.raw.txt""]"	"[""results""]"	"[""230""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP01503	какие лампочки чери амулет	какие лампочки чери амулет	"[""какие лампочки чери амулет""]"	1	"[""R001|results|1503""]"	"[""1""]"	"[""S001""]"	"[""амулет""]"	"[""wordstat-86e7b86f-b118-4a08-b4bf-564b053de070""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__001_CURRENT_REQUERY__wordstat-86e7b86f-b118-4a08-b4bf-564b053de070.raw.txt""]"	"[""results""]"	"[""230""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP01504	скайрим части амулета голдура	скайрим части амулета голдура	"[""скайрим части амулета голдура""]"	1	"[""R001|results|1504""]"	"[""1""]"	"[""S001""]"	"[""амулет""]"	"[""wordstat-86e7b86f-b118-4a08-b4bf-564b053de070""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__001_CURRENT_REQUERY__wordstat-86e7b86f-b118-4a08-b4bf-564b053de070.raw.txt""]"	"[""results""]"	"[""230""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP01505	амулет супер кота	амулет супер кота	"[""амулет супер кота""]"	1	"[""R001|results|1505""]"	"[""1""]"	"[""S001""]"	"[""амулет""]"	"[""wordstat-86e7b86f-b118-4a08-b4bf-564b053de070""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__001_CURRENT_REQUERY__wordstat-86e7b86f-b118-4a08-b4bf-564b053de070.raw.txt""]"	"[""results""]"	"[""230""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP01506	хаос амулет	хаос амулет	"[""хаос амулет""]"	1	"[""R001|results|1506""]"	"[""1""]"	"[""S001""]"	"[""амулет""]"	"[""wordstat-86e7b86f-b118-4a08-b4bf-564b053de070""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__001_CURRENT_REQUERY__wordstat-86e7b86f-b118-4a08-b4bf-564b053de070.raw.txt""]"	"[""results""]"	"[""230""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP01507	секретные амулеты	секретные амулеты	"[""секретные амулеты""]"	1	"[""R001|results|1507""]"	"[""1""]"	"[""S001""]"	"[""амулет""]"	"[""wordstat-86e7b86f-b118-4a08-b4bf-564b053de070""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__001_CURRENT_REQUERY__wordstat-86e7b86f-b118-4a08-b4bf-564b053de070.raw.txt""]"	"[""results""]"	"[""230""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP01508	реле чери амулет а15	реле чери амулет а15	"[""реле чери амулет а15""]"	1	"[""R001|results|1508""]"	"[""1""]"	"[""S001""]"	"[""амулет""]"	"[""wordstat-86e7b86f-b118-4a08-b4bf-564b053de070""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__001_CURRENT_REQUERY__wordstat-86e7b86f-b118-4a08-b4bf-564b053de070.raw.txt""]"	"[""results""]"	"[""229""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP01509	змеевик амулет	змеевик амулет	"[""змеевик амулет""]"	1	"[""R001|results|1509""]"	"[""1""]"	"[""S001""]"	"[""амулет""]"	"[""wordstat-86e7b86f-b118-4a08-b4bf-564b053de070""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__001_CURRENT_REQUERY__wordstat-86e7b86f-b118-4a08-b4bf-564b053de070.raw.txt""]"	"[""results""]"	"[""229""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP01510	амулет глава 5	амулет глава 5	"[""амулет глава 5""]"	1	"[""R001|results|1510""]"	"[""1""]"	"[""S001""]"	"[""амулет""]"	"[""wordstat-86e7b86f-b118-4a08-b4bf-564b053de070""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__001_CURRENT_REQUERY__wordstat-86e7b86f-b118-4a08-b4bf-564b053de070.raw.txt""]"	"[""results""]"	"[""229""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP01511	амулет волка значение	амулет волка значение	"[""амулет волка значение""]"	1	"[""R001|results|1511""]"	"[""1""]"	"[""S001""]"	"[""амулет""]"	"[""wordstat-86e7b86f-b118-4a08-b4bf-564b053de070""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__001_CURRENT_REQUERY__wordstat-86e7b86f-b118-4a08-b4bf-564b053de070.raw.txt""]"	"[""results""]"	"[""229""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP01512	датчик холостого хода амулет	датчик холостого хода амулет	"[""датчик холостого хода амулет""]"	1	"[""R001|results|1512""]"	"[""1""]"	"[""S001""]"	"[""амулет""]"	"[""wordstat-86e7b86f-b118-4a08-b4bf-564b053de070""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__001_CURRENT_REQUERY__wordstat-86e7b86f-b118-4a08-b4bf-564b053de070.raw.txt""]"	"[""results""]"	"[""228""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP01513	забытый амулет	забытый амулет	"[""забытый амулет""]"	1	"[""R001|results|1513""]"	"[""1""]"	"[""S001""]"	"[""амулет""]"	"[""wordstat-86e7b86f-b118-4a08-b4bf-564b053de070""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__001_CURRENT_REQUERY__wordstat-86e7b86f-b118-4a08-b4bf-564b053de070.raw.txt""]"	"[""results""]"	"[""228""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP01514	счастливый амулет дзен 41	счастливый амулет дзен 41	"[""счастливый амулет дзен 41""]"	1	"[""R001|results|1514""]"	"[""1""]"	"[""S001""]"	"[""амулет""]"	"[""wordstat-86e7b86f-b118-4a08-b4bf-564b053de070""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__001_CURRENT_REQUERY__wordstat-86e7b86f-b118-4a08-b4bf-564b053de070.raw.txt""]"	"[""results""]"	"[""228""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP01515	черри амулет размеры	черри амулет размеры	"[""черри амулет размеры""]"	1	"[""R001|results|1515""]"	"[""1""]"	"[""S001""]"	"[""амулет""]"	"[""wordstat-86e7b86f-b118-4a08-b4bf-564b053de070""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__001_CURRENT_REQUERY__wordstat-86e7b86f-b118-4a08-b4bf-564b053de070.raw.txt""]"	"[""results""]"	"[""228""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP01516	компрессор кондиционера амулет	компрессор кондиционера амулет	"[""компрессор кондиционера амулет""]"	1	"[""R001|results|1516""]"	"[""1""]"	"[""S001""]"	"[""амулет""]"	"[""wordstat-86e7b86f-b118-4a08-b4bf-564b053de070""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__001_CURRENT_REQUERY__wordstat-86e7b86f-b118-4a08-b4bf-564b053de070.raw.txt""]"	"[""results""]"	"[""228""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP01517	амулеты тотем	амулеты тотем	"[""амулеты тотем""]"	1	"[""R001|results|1517""]"	"[""1""]"	"[""S001""]"	"[""амулет""]"	"[""wordstat-86e7b86f-b118-4a08-b4bf-564b053de070""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__001_CURRENT_REQUERY__wordstat-86e7b86f-b118-4a08-b4bf-564b053de070.raw.txt""]"	"[""results""]"	"[""228""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP01518	калинов хутор счастливый амулет часть	калинов хутор счастливый амулет часть	"[""калинов хутор счастливый амулет часть""]"	1	"[""R001|results|1518""]"	"[""1""]"	"[""S001""]"	"[""амулет""]"	"[""wordstat-86e7b86f-b118-4a08-b4bf-564b053de070""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__001_CURRENT_REQUERY__wordstat-86e7b86f-b118-4a08-b4bf-564b053de070.raw.txt""]"	"[""results""]"	"[""228""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP01519	2112 амулет	2112 амулет	"[""2112 амулет""]"	1	"[""R001|results|1519""]"	"[""1""]"	"[""S001""]"	"[""амулет""]"	"[""wordstat-86e7b86f-b118-4a08-b4bf-564b053de070""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__001_CURRENT_REQUERY__wordstat-86e7b86f-b118-4a08-b4bf-564b053de070.raw.txt""]"	"[""results""]"	"[""228""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP01520	амулеты активация	амулеты активация	"[""амулеты активация""]"	1	"[""R001|results|1520""]"	"[""1""]"	"[""S001""]"	"[""амулет""]"	"[""wordstat-86e7b86f-b118-4a08-b4bf-564b053de070""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__001_CURRENT_REQUERY__wordstat-86e7b86f-b118-4a08-b4bf-564b053de070.raw.txt""]"	"[""results""]"	"[""227""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP01521	амулет зла смотреть онлайн	амулет зла смотреть онлайн	"[""амулет зла смотреть онлайн""]"	1	"[""R001|results|1521""]"	"[""1""]"	"[""S001""]"	"[""амулет""]"	"[""wordstat-86e7b86f-b118-4a08-b4bf-564b053de070""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__001_CURRENT_REQUERY__wordstat-86e7b86f-b118-4a08-b4bf-564b053de070.raw.txt""]"	"[""results""]"	"[""227""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP01522	амулет форда	амулет форда	"[""амулет форда""]"	1	"[""R001|results|1522""]"	"[""1""]"	"[""S001""]"	"[""амулет""]"	"[""wordstat-86e7b86f-b118-4a08-b4bf-564b053de070""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__001_CURRENT_REQUERY__wordstat-86e7b86f-b118-4a08-b4bf-564b053de070.raw.txt""]"	"[""results""]"	"[""227""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP01523	как скрафтить амулет	как скрафтить амулет	"[""как скрафтить амулет""]"	1	"[""R001|results|1523""]"	"[""1""]"	"[""S001""]"	"[""амулет""]"	"[""wordstat-86e7b86f-b118-4a08-b4bf-564b053de070""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__001_CURRENT_REQUERY__wordstat-86e7b86f-b118-4a08-b4bf-564b053de070.raw.txt""]"	"[""results""]"	"[""227""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP01524	амулеты воздуха	амулеты воздуха	"[""амулеты воздуха""]"	1	"[""R001|results|1524""]"	"[""1""]"	"[""S001""]"	"[""амулет""]"	"[""wordstat-86e7b86f-b118-4a08-b4bf-564b053de070""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__001_CURRENT_REQUERY__wordstat-86e7b86f-b118-4a08-b4bf-564b053de070.raw.txt""]"	"[""results""]"	"[""226""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
