raw_occurrence_id	normalized_phrase_id	canonical_phrase	raw_phrase	current_step03b_state	current_step03b_reason	step04_scope_state	post_sanitation_family_id	family_assignment_reason	family_context_supports_business	ambiguity_class	later_evidence_needed	source_seed_run_provenance_locator	historical_step04_family_id	historical_step04_family_label	historical_vs_new_family_relation	raw_observed_count_descriptive_only	frequency_used_for_assignment
R002|results|1685	NP03693	гранат оберег	гранат оберег	KEEP	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	ACTIVE_SEMANTIC_SCOPE	PSF001	SUPPORTED_GENERIC_PRODUCT_UNQUALIFIED	YES	GENERIC_PRODUCT_NOUN_NEEDS_REFERENT	STEP10	run=2|seed=S002|request=wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0|carrier=STEP_03_WORDSTAT_RAW/REQUERY_COMPRESSED/README_RECONSTRUCTION_2026-09-09.md#R001|channel=results|position=1685	F025	Общее товарное слово в неразрешённом контексте	PRESERVED_OR_REFINED	173	NO
R002|results|1686	NP03694	славянская мифология оберег	славянская мифология оберег	KEEP	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	ACTIVE_SEMANTIC_SCOPE	PSF007	PRODUCT_MEANING_CONTEXT	YES	PRODUCT_VS_INFORMATION	STEP10	run=2|seed=S002|request=wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0|carrier=STEP_03_WORDSTAT_RAW/REQUERY_COMPRESSED/README_RECONSTRUCTION_2026-09-09.md#R001|channel=results|position=1686	F010	Информационная/визуальная зонтичная семья: значения, история, мифология, руны и тату/body-art	PRESERVED_OR_REFINED	173	NO
R002|results|1687	NP03695	иголки оберег	иголки оберег	KEEP	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	ACTIVE_SEMANTIC_SCOPE	PSF001	SUPPORTED_GENERIC_PRODUCT_UNQUALIFIED	YES	GENERIC_PRODUCT_NOUN_NEEDS_REFERENT	STEP10	run=2|seed=S002|request=wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0|carrier=STEP_03_WORDSTAT_RAW/REQUERY_COMPRESSED/README_RECONSTRUCTION_2026-09-09.md#R001|channel=results|position=1687	F025	Общее товарное слово в неразрешённом контексте	PRESERVED_OR_REFINED	173	NO
R002|results|1688	NP03696	обереги ветками	обереги ветками	KEEP	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	ACTIVE_SEMANTIC_SCOPE	PSF001	SUPPORTED_GENERIC_PRODUCT_UNQUALIFIED	YES	GENERIC_PRODUCT_NOUN_NEEDS_REFERENT	STEP10	run=2|seed=S002|request=wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0|carrier=STEP_03_WORDSTAT_RAW/REQUERY_COMPRESSED/README_RECONSTRUCTION_2026-09-09.md#R001|channel=results|position=1688	F025	Общее товарное слово в неразрешённом контексте	PRESERVED_OR_REFINED	172	NO
R002|results|1689	NP03697	оберег семейного счастья	оберег семейного счастья	KEEP	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	ACTIVE_SEMANTIC_SCOPE	PSF011	PRODUCT_EFFECT_OR_AUDIENCE_CONTEXT	YES	PRODUCT_VS_INFORMATION	STEP10	run=2|seed=S002|request=wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0|carrier=STEP_03_WORDSTAT_RAW/REQUERY_COMPRESSED/README_RECONSTRUCTION_2026-09-09.md#R001|channel=results|position=1689	F025	Общее товарное слово в неразрешённом контексте	MOVED_BETWEEN_FAMILY_MEANINGS	172	NO
R002|results|1690	NP03698	оберег или оберег как правильно	оберег или оберег как правильно	KEEP	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	ACTIVE_SEMANTIC_SCOPE	PSF001	SUPPORTED_GENERIC_PRODUCT_UNQUALIFIED	YES	GENERIC_PRODUCT_NOUN_NEEDS_REFERENT	STEP10	run=2|seed=S002|request=wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0|carrier=STEP_03_WORDSTAT_RAW/REQUERY_COMPRESSED/README_RECONSTRUCTION_2026-09-09.md#R001|channel=results|position=1690	F025	Общее товарное слово в неразрешённом контексте	PRESERVED_OR_REFINED	172	NO
R002|results|1691	NP03699	к чему сниться оберег	к чему сниться оберег	KEEP	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	ACTIVE_SEMANTIC_SCOPE	PSF001	SUPPORTED_GENERIC_PRODUCT_UNQUALIFIED	YES	GENERIC_PRODUCT_NOUN_NEEDS_REFERENT	STEP10	run=2|seed=S002|request=wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0|carrier=STEP_03_WORDSTAT_RAW/REQUERY_COMPRESSED/README_RECONSTRUCTION_2026-09-09.md#R001|channel=results|position=1691	F025	Общее товарное слово в неразрешённом контексте	PRESERVED_OR_REFINED	172	NO
R002|results|1692	NP03700	приобрести оберег	приобрести оберег	KEEP	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	ACTIVE_SEMANTIC_SCOPE	PSF001	SUPPORTED_GENERIC_PRODUCT_UNQUALIFIED	YES	GENERIC_PRODUCT_NOUN_NEEDS_REFERENT	STEP10	run=2|seed=S002|request=wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0|carrier=STEP_03_WORDSTAT_RAW/REQUERY_COMPRESSED/README_RECONSTRUCTION_2026-09-09.md#R001|channel=results|position=1692	F025	Общее товарное слово в неразрешённом контексте	PRESERVED_OR_REFINED	172	NO
R002|results|1693	NP03701	пусть твой ангел хранитель оберегает	пусть твой ангел хранитель оберегает	HOLD	HOLD_INSUFFICIENT_CONTEXT_FOR_KEEP_OR_EXCLUDE	HOLD_SEMANTIC_SCOPE	PSF023	RESIDUAL_GENERIC_PRODUCT_REFERENT	MIXED	GENERIC_PRODUCT_NOUN_NEEDS_REFERENT	SERP_REQUIRED	run=2|seed=S002|request=wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0|carrier=STEP_03_WORDSTAT_RAW/REQUERY_COMPRESSED/README_RECONSTRUCTION_2026-09-09.md#R001|channel=results|position=1693	F023	Остаточные фразы с недостаточным смысловым контекстом	PRESERVED_OR_REFINED	172	NO
R002|results|1694	NP03702	оберег знание	оберег знание	KEEP	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	ACTIVE_SEMANTIC_SCOPE	PSF001	SUPPORTED_GENERIC_PRODUCT_UNQUALIFIED	YES	GENERIC_PRODUCT_NOUN_NEEDS_REFERENT	STEP10	run=2|seed=S002|request=wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0|carrier=STEP_03_WORDSTAT_RAW/REQUERY_COMPRESSED/README_RECONSTRUCTION_2026-09-09.md#R001|channel=results|position=1694	F025	Общее товарное слово в неразрешённом контексте	PRESERVED_OR_REFINED	171	NO
R002|results|1695	NP03703	велес оберег значение	велес оберег значение	KEEP	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	ACTIVE_SEMANTIC_SCOPE	PSF007	SUPPORTED_CATALOG_NAME_MEANING_CONTEXT	YES	PRODUCT_VS_INFORMATION	STEP10	run=2|seed=S002|request=wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0|carrier=STEP_03_WORDSTAT_RAW/REQUERY_COMPRESSED/README_RECONSTRUCTION_2026-09-09.md#R001|channel=results|position=1695	F010	Информационная/визуальная зонтичная семья: значения, история, мифология, руны и тату/body-art	PRESERVED_OR_REFINED	171	NO
R055|results|0003	NP03703	велес оберег значение	велес оберег значение	KEEP	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	ACTIVE_SEMANTIC_SCOPE	PSF007	SUPPORTED_CATALOG_NAME_MEANING_CONTEXT	YES	PRODUCT_VS_INFORMATION	STEP10	run=55|seed=Q007|request=wordstat-0a074fb9-865b-4c66-a0d2-685e2a2b2475|carrier=STEP_03_WORDSTAT_RAW/MANUAL__055__wordstat-0a074fb9-865b-4c66-a0d2-685e2a2b2475.raw.txt|channel=results|position=3	F010	Информационная/визуальная зонтичная семья: значения, история, мифология, руны и тату/body-art	PRESERVED_OR_REFINED	184	NO
R002|results|1696	NP03704	звезда руси значение оберега	звезда руси значение оберега	KEEP	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	ACTIVE_SEMANTIC_SCOPE	PSF007	PRODUCT_MEANING_CONTEXT	YES	PRODUCT_VS_INFORMATION	STEP10	run=2|seed=S002|request=wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0|carrier=STEP_03_WORDSTAT_RAW/REQUERY_COMPRESSED/README_RECONSTRUCTION_2026-09-09.md#R001|channel=results|position=1696	F010	Информационная/визуальная зонтичная семья: значения, история, мифология, руны и тату/body-art	PRESERVED_OR_REFINED	171	NO
R002|results|1697	NP03705	забытые обереги	забытые обереги	KEEP	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	ACTIVE_SEMANTIC_SCOPE	PSF001	SUPPORTED_GENERIC_PRODUCT_UNQUALIFIED	YES	GENERIC_PRODUCT_NOUN_NEEDS_REFERENT	STEP10	run=2|seed=S002|request=wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0|carrier=STEP_03_WORDSTAT_RAW/REQUERY_COMPRESSED/README_RECONSTRUCTION_2026-09-09.md#R001|channel=results|position=1697	F025	Общее товарное слово в неразрешённом контексте	PRESERVED_OR_REFINED	171	NO
R002|results|1698	NP03706	оберег рязань	оберег рязань	KEEP	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	ACTIVE_SEMANTIC_SCOPE	PSF001	SUPPORTED_GENERIC_PRODUCT_UNQUALIFIED	YES	GENERIC_PRODUCT_NOUN_NEEDS_REFERENT	STEP10	run=2|seed=S002|request=wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0|carrier=STEP_03_WORDSTAT_RAW/REQUERY_COMPRESSED/README_RECONSTRUCTION_2026-09-09.md#R001|channel=results|position=1698	F025	Общее товарное слово в неразрешённом контексте	PRESERVED_OR_REFINED	171	NO
R002|results|1699	NP03707	камни оберегающие от сглаза и порчи	камни оберегающие от сглаза и порчи	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	HOLD_SEMANTIC_SCOPE	PSF012	ZODIAC_WITH_PRODUCT_FORM_OR_COMMERCE	MIXED	ZODIAC_PRODUCT_VS_ASTROLOGY_INFORMATION	OWNER_FACT	run=2|seed=S002|request=wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0|carrier=STEP_03_WORDSTAT_RAW/REQUERY_COMPRESSED/README_RECONSTRUCTION_2026-09-09.md#R001|channel=results|position=1699	F023	Остаточные фразы с недостаточным смысловым контекстом	MOVED_BETWEEN_FAMILY_MEANINGS	171	NO
R002|results|1700	NP03708	календарь оберег	календарь оберег	KEEP	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	ACTIVE_SEMANTIC_SCOPE	PSF001	SUPPORTED_GENERIC_PRODUCT_UNQUALIFIED	YES	GENERIC_PRODUCT_NOUN_NEEDS_REFERENT	STEP10	run=2|seed=S002|request=wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0|carrier=STEP_03_WORDSTAT_RAW/REQUERY_COMPRESSED/README_RECONSTRUCTION_2026-09-09.md#R001|channel=results|position=1700	F025	Общее товарное слово в неразрешённом контексте	PRESERVED_OR_REFINED	171	NO
R002|results|1701	NP03709	казачий оберег	казачий оберег	KEEP	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	ACTIVE_SEMANTIC_SCOPE	PSF001	SUPPORTED_GENERIC_PRODUCT_UNQUALIFIED	YES	GENERIC_PRODUCT_NOUN_NEEDS_REFERENT	STEP10	run=2|seed=S002|request=wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0|carrier=STEP_03_WORDSTAT_RAW/REQUERY_COMPRESSED/README_RECONSTRUCTION_2026-09-09.md#R001|channel=results|position=1701	F025	Общее товарное слово в неразрешённом контексте	PRESERVED_OR_REFINED	170	NO
R002|results|1702	NP03710	небо мой оберег песня	небо мой оберег песня	EXCLUDE	EXCLUDE_EXPLICIT_MEDIA_WORK_OR_EPISODE_CONTEXT	EXCLUDED_HISTORY	NOT_IN_STEP04_SEMANTIC_SCOPE	CORRECTED_STEP03B_EXCLUDE_PRESERVED_AS_HISTORY	NO	NONE_CURRENT_STEP03B_EXCLUDE	NONE	run=2|seed=S002|request=wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0|carrier=STEP_03_WORDSTAT_RAW/REQUERY_COMPRESSED/README_RECONSTRUCTION_2026-09-09.md#R001|channel=results|position=1702	F017	Книги, аудиокниги, сериалы, фильмы и музыка	EXCLUDED_HISTORY_NOT_RETRIAGED	170	NO
R002|results|1703	NP03711	мамы оберегают сыновей	мамы оберегают сыновей	HOLD	HOLD_INSUFFICIENT_CONTEXT_FOR_KEEP_OR_EXCLUDE	HOLD_SEMANTIC_SCOPE	PSF023	RESIDUAL_GENERIC_PRODUCT_REFERENT	MIXED	GENERIC_PRODUCT_NOUN_NEEDS_REFERENT	SERP_REQUIRED	run=2|seed=S002|request=wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0|carrier=STEP_03_WORDSTAT_RAW/REQUERY_COMPRESSED/README_RECONSTRUCTION_2026-09-09.md#R001|channel=results|position=1703	F023	Остаточные фразы с недостаточным смысловым контекстом	PRESERVED_OR_REFINED	169	NO
R002|results|1704	NP03712	твое сердце оберег	твое сердце оберег	KEEP	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	ACTIVE_SEMANTIC_SCOPE	PSF001	SUPPORTED_GENERIC_PRODUCT_UNQUALIFIED	YES	GENERIC_PRODUCT_NOUN_NEEDS_REFERENT	STEP10	run=2|seed=S002|request=wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0|carrier=STEP_03_WORDSTAT_RAW/REQUERY_COMPRESSED/README_RECONSTRUCTION_2026-09-09.md#R001|channel=results|position=1704	F025	Общее товарное слово в неразрешённом контексте	PRESERVED_OR_REFINED	169	NO
R002|results|1705	NP03713	аниме оберег	аниме оберег	EXCLUDE	EXCLUDE_EXPLICIT_MEDIA_WORK_OR_EPISODE_CONTEXT	EXCLUDED_HISTORY	NOT_IN_STEP04_SEMANTIC_SCOPE	CORRECTED_STEP03B_EXCLUDE_PRESERVED_AS_HISTORY	NO	NONE_CURRENT_STEP03B_EXCLUDE	NONE	run=2|seed=S002|request=wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0|carrier=STEP_03_WORDSTAT_RAW/REQUERY_COMPRESSED/README_RECONSTRUCTION_2026-09-09.md#R001|channel=results|position=1705	F017	Книги, аудиокниги, сериалы, фильмы и музыка	EXCLUDED_HISTORY_NOT_RETRIAGED	169	NO
R002|results|1706	NP03714	инга хосроева обереги	инга хосроева обереги	KEEP	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	ACTIVE_SEMANTIC_SCOPE	PSF001	SUPPORTED_GENERIC_PRODUCT_UNQUALIFIED	YES	GENERIC_PRODUCT_NOUN_NEEDS_REFERENT	STEP10	run=2|seed=S002|request=wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0|carrier=STEP_03_WORDSTAT_RAW/REQUERY_COMPRESSED/README_RECONSTRUCTION_2026-09-09.md#R001|channel=results|position=1706	F025	Общее товарное слово в неразрешённом контексте	PRESERVED_OR_REFINED	169	NO
R002|results|1707	NP03715	славянские обереги картинки	славянские обереги картинки	KEEP	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	ACTIVE_SEMANTIC_SCOPE	PSF008	PRODUCT_VISUAL_CONTEXT	YES	PRODUCT_VS_INFORMATION	STEP10	run=2|seed=S002|request=wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0|carrier=STEP_03_WORDSTAT_RAW/REQUERY_COMPRESSED/README_RECONSTRUCTION_2026-09-09.md#R001|channel=results|position=1707	F010	Информационная/визуальная зонтичная семья: значения, история, мифология, руны и тату/body-art	PRESERVED_OR_REFINED	169	NO
R002|results|1708	NP03716	сильная молитва оберег на войне	сильная молитва оберег на войне	HOLD	HOLD_PHYSICAL_PRODUCT_VERSUS_RELIGIOUS_PRACTICE	HOLD_SEMANTIC_SCOPE	PSF017	REASON_BOUND_RELIGIOUS_PRODUCT_COLLISION	MIXED	RELIGIOUS_PRODUCT_VS_PRACTICE	OWNER_FACT	run=2|seed=S002|request=wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0|carrier=STEP_03_WORDSTAT_RAW/REQUERY_COMPRESSED/README_RECONSTRUCTION_2026-09-09.md#R001|channel=results|position=1708	F024	Молитвенная формулировка вместе с товарным словом	PRESERVED_OR_REFINED	169	NO
R002|results|1709	NP03717	оберег на пальце	оберег на пальце	KEEP	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	ACTIVE_SEMANTIC_SCOPE	PSF001	SUPPORTED_GENERIC_PRODUCT_UNQUALIFIED	YES	GENERIC_PRODUCT_NOUN_NEEDS_REFERENT	STEP10	run=2|seed=S002|request=wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0|carrier=STEP_03_WORDSTAT_RAW/REQUERY_COMPRESSED/README_RECONSTRUCTION_2026-09-09.md#R001|channel=results|position=1709	F025	Общее товарное слово в неразрешённом контексте	PRESERVED_OR_REFINED	169	NO
R002|results|1710	NP03718	обереги купить на озон	обереги купить на озон	KEEP	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	ACTIVE_SEMANTIC_SCOPE	PSF002	SUPPORTED_GENERIC_PRODUCT_COMMERCE	YES	LOW_AT_FAMILY_LEVEL	STEP10	run=2|seed=S002|request=wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0|carrier=STEP_03_WORDSTAT_RAW/REQUERY_COMPRESSED/README_RECONSTRUCTION_2026-09-09.md#R001|channel=results|position=1710	F002	Общие товарные слова с явным коммерческим модификатором	PRESERVED_OR_REFINED	168	NO
R002|results|1711	NP03719	рябиновые бусы оберег когда делать	рябиновые бусы оберег когда делать	KEEP	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	ACTIVE_SEMANTIC_SCOPE	PSF010	OBSERVED_FORM_OR_MATERIAL_WITH_PRODUCT	YES	GENERIC_PRODUCT_NOUN_NEEDS_REFERENT	STEP10	run=2|seed=S002|request=wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0|carrier=STEP_03_WORDSTAT_RAW/REQUERY_COMPRESSED/README_RECONSTRUCTION_2026-09-09.md#R001|channel=results|position=1711	F009	Форма или материал, не указанные в разрешённом каталоге	PRESERVED_OR_REFINED	168	NO
R002|results|1712	NP03720	молитва оберег внучки	молитва оберег внучки	HOLD	HOLD_PHYSICAL_PRODUCT_VERSUS_RELIGIOUS_PRACTICE	HOLD_SEMANTIC_SCOPE	PSF017	REASON_BOUND_RELIGIOUS_PRODUCT_COLLISION	MIXED	RELIGIOUS_PRODUCT_VS_PRACTICE	OWNER_FACT	run=2|seed=S002|request=wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0|carrier=STEP_03_WORDSTAT_RAW/REQUERY_COMPRESSED/README_RECONSTRUCTION_2026-09-09.md#R001|channel=results|position=1712	F024	Молитвенная формулировка вместе с товарным словом	PRESERVED_OR_REFINED	168	NO
R002|results|1713	NP03721	оберег от сглаза заговоры	оберег от сглаза заговоры	KEEP	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	ACTIVE_SEMANTIC_SCOPE	PSF011	PRODUCT_EFFECT_OR_AUDIENCE_CONTEXT	YES	PRODUCT_VS_INFORMATION	STEP10	run=2|seed=S002|request=wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0|carrier=STEP_03_WORDSTAT_RAW/REQUERY_COMPRESSED/README_RECONSTRUCTION_2026-09-09.md#R001|channel=results|position=1713	F011	Заявленные эффекты, защита и аудитории	PRESERVED_OR_REFINED	168	NO
R002|results|1714	NP03722	обереги своими руками в домашних условиях	обереги своими руками в домашних условиях	KEEP	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	ACTIVE_SEMANTIC_SCOPE	PSF001	SUPPORTED_GENERIC_PRODUCT_UNQUALIFIED	YES	GENERIC_PRODUCT_NOUN_NEEDS_REFERENT	STEP10	run=2|seed=S002|request=wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0|carrier=STEP_03_WORDSTAT_RAW/REQUERY_COMPRESSED/README_RECONSTRUCTION_2026-09-09.md#R001|channel=results|position=1714	F025	Общее товарное слово в неразрешённом контексте	PRESERVED_OR_REFINED	168	NO
R002|results|1715	NP03723	кошачий глаз оберег от чего	кошачий глаз оберег от чего	KEEP	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	ACTIVE_SEMANTIC_SCOPE	PSF001	SUPPORTED_GENERIC_PRODUCT_UNQUALIFIED	YES	GENERIC_PRODUCT_NOUN_NEEDS_REFERENT	STEP10	run=2|seed=S002|request=wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0|carrier=STEP_03_WORDSTAT_RAW/REQUERY_COMPRESSED/README_RECONSTRUCTION_2026-09-09.md#R001|channel=results|position=1715	F025	Общее товарное слово в неразрешённом контексте	PRESERVED_OR_REFINED	168	NO
R002|results|1716	NP03724	женщины обереги по знакам зодиака	женщины обереги по знакам зодиака	KEEP	KEEP_SUPPORTED_PRODUCT_PLUS_ZODIAC_TITLE	ACTIVE_SEMANTIC_SCOPE	PSF012	ZODIAC_WITH_PRODUCT_FORM_OR_COMMERCE	YES	ZODIAC_PRODUCT_VS_ASTROLOGY_INFORMATION	STEP10	run=2|seed=S002|request=wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0|carrier=STEP_03_WORDSTAT_RAW/REQUERY_COMPRESSED/README_RECONSTRUCTION_2026-09-09.md#R001|channel=results|position=1716	F011	Заявленные эффекты, защита и аудитории	MOVED_BETWEEN_FAMILY_MEANINGS	168	NO
R002|results|1717	NP03725	обереги на все случаи жизни	обереги на все случаи жизни	KEEP	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	ACTIVE_SEMANTIC_SCOPE	PSF001	SUPPORTED_GENERIC_PRODUCT_UNQUALIFIED	YES	GENERIC_PRODUCT_NOUN_NEEDS_REFERENT	STEP10	run=2|seed=S002|request=wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0|carrier=STEP_03_WORDSTAT_RAW/REQUERY_COMPRESSED/README_RECONSTRUCTION_2026-09-09.md#R001|channel=results|position=1717	F025	Общее товарное слово в неразрешённом контексте	PRESERVED_OR_REFINED	168	NO
R002|results|1718	NP03726	оберег путник	оберег путник	KEEP	KEEP_FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	ACTIVE_SEMANTIC_SCOPE	PSF001	SUPPORTED_GENERIC_PRODUCT_UNQUALIFIED	YES	GENERIC_PRODUCT_NOUN_NEEDS_REFERENT	STEP10	run=2|seed=S002|request=wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0|carrier=STEP_03_WORDSTAT_RAW/REQUERY_COMPRESSED/README_RECONSTRUCTION_2026-09-09.md#R001|channel=results|position=1718	F025	Общее товарное слово в неразрешённом контексте	PRESERVED_OR_REFINED	167	NO
